supplier_id,data_id,atraso_medio,perc_reclamacoes_abertas,score_confiabilidade,classificacao_risco
100000000913,2025-05-01,1.7,0.59,82.72,Atenção
100000000913,2025-06-01,0.6,0.43,88.63,Confiável
100000000913,2025-07-01,1.1,0.79,84.34,Atenção
100000000913,2025-08-01,1.3,0.46,84.92,Atenção
100000000913,2025-09-01,1.8,0.78,82.14,Atenção
100000000913,2025-10-01,1.3,0.88,84.62,Atenção
100000000913,2025-11-01,1.5,0.27,86.21,Confiável
100000000913,2025-12-01,0.4,0.76,84.29,Atenção
100000000913,2026-01-01,1.0,0.02,86.24,Confiável
100000000913,2026-02-01,1.9,0.18,82.29,Atenção
100000000914,2025-03-01,0.2,0.73,90.52,Confiável
100000000914,2025-04-01,1.4,0.83,82.31,Atenção
100000000914,2025-05-01,0.8,0.28,84.3,Atenção
100000000914,2025-06-01,0.4,0.03,91.11,Confiável
100000000914,2025-07-01,0.8,0.78,84.87,Atenção
100000000914,2025-08-01,1.9,0.51,85.23,Confiável
100000000914,2025-09-01,0.2,0.98,85.16,Confiável
100000000914,2025-10-01,0.2,0.45,84.31,Atenção
100000000914,2025-11-01,1.6,0.98,83.91,Atenção
100000000914,2025-12-01,0.0,0.4,90.1,Confiável
100000000914,2026-01-01,1.4,0.71,82.25,Atenção
100000000914,2026-02-01,1.2,0.01,85.86,Confiável
100000000915,2025-03-01,0.0,0.25,90.4,Confiável
100000000915,2025-04-01,0.8,0.84,92.27,Confiável
100000000915,2025-05-01,1.7,0.75,82.77,Atenção
100000000915,2025-06-01,1.2,0.99,83.32,Atenção
100000000915,2025-07-01,1.2,0.05,84.63,Atenção
100000000915,2025-08-01,0.2,0.43,86.29,Confiável
100000000915,2025-09-01,0.8,0.01,83.69,Atenção
100000000915,2025-10-01,0.8,0.46,86.79,Confiável
100000000915,2025-11-01,0.2,0.92,86.14,Confiável
100000000915,2025-12-01,1.6,0.29,83.57,Atenção
100000000915,2026-01-01,1.2,0.76,85.42,Confiável
100000000915,2026-02-01,0.5,0.1,84.57,Atenção
100000000916,2025-03-01,1.2,0.18,91.93,Confiável
100000000916,2025-04-01,0.9,0.05,91.45,Confiável
100000000916,2025-05-01,1.0,0.53,94.77,Confiável
100000000916,2025-06-01,1.1,0.02,90.18,Confiável
100000000916,2025-07-01,1.9,0.69,87.37,Confiável
100000000916,2025-08-01,1.7,0.39,89.8,Confiável
100000000916,2025-09-01,1.3,0.43,92.21,Confiável
100000000916,2025-10-01,0.8,0.42,91.34,Confiável
100000000916,2025-11-01,0.8,0.68,92.12,Confiável
100000000916,2025-12-01,1.3,0.91,89.07,Confiável
100000000916,2026-01-01,1.1,0.84,93.08,Confiável
100000000916,2026-02-01,0.2,0.66,90.3,Confiável
100000000917,2025-03-01,0.6,0.74,81.59,Atenção
100000000917,2025-04-01,0.7,0.46,86.18,Confiável
100000000917,2025-05-01,0.1,0.06,91.13,Confiável
100000000917,2025-06-01,1.5,0.87,83.34,Atenção
100000000917,2025-07-01,1.8,0.09,85.83,Confiável
100000000917,2025-08-01,0.0,0.0,89.54,Confiável
100000000917,2025-09-01,0.1,0.92,88.46,Confiável
100000000917,2025-10-01,0.8,0.05,88.12,Confiável
100000000917,2025-11-01,1.0,0.87,83.56,Atenção
100000000917,2025-12-01,1.5,0.96,83.01,Atenção
100000000917,2026-01-01,1.1,0.9,83.64,Atenção
100000000917,2026-02-01,1.3,0.51,85.66,Confiável
100000000918,2025-03-01,13.7,10.0,40.0,Alto Risco
100000000918,2025-04-01,9.1,6.58,40.0,Alto Risco
100000000918,2025-05-01,10.2,8.34,40.0,Alto Risco
100000000918,2025-06-01,12.5,13.93,40.0,Alto Risco
100000000918,2025-07-01,10.0,19.05,40.0,Alto Risco
100000000918,2025-08-01,11.1,16.38,40.0,Alto Risco
100000000918,2025-09-01,10.7,18.42,40.0,Alto Risco
100000000918,2025-10-01,13.3,19.98,40.0,Alto Risco
100000000918,2025-11-01,8.2,18.0,40.0,Alto Risco
100000000918,2025-12-01,11.5,5.23,40.0,Alto Risco
100000000918,2026-01-01,8.8,14.63,40.0,Alto Risco
100000000918,2026-02-01,10.1,7.4,40.0,Alto Risco
100000000919,2025-03-01,4.8,2.8,64.39,Alto Risco
100000000919,2025-04-01,3.5,1.94,70.54,Atenção
100000000919,2025-05-01,3.6,4.11,61.37,Alto Risco
100000000919,2025-06-01,4.0,1.34,67.87,Alto Risco
100000000919,2025-07-01,3.6,1.4,69.3,Alto Risco
100000000919,2025-08-01,5.2,4.04,56.48,Alto Risco
100000000919,2025-09-01,5.8,1.96,60.0,Alto Risco
100000000919,2025-10-01,3.6,1.16,70.0,Alto Risco
100000000919,2025-11-01,4.4,3.06,62.12,Alto Risco
100000000919,2025-12-01,5.1,2.08,60.85,Alto Risco
100000000919,2026-01-01,3.1,3.53,63.63,Alto Risco
100000000919,2026-02-01,3.8,1.43,70.37,Atenção
100000000920,2025-03-01,0.5,0.14,90.53,Confiável
100000000920,2025-04-01,1.0,0.01,91.25,Confiável
100000000920,2025-05-01,0.1,0.39,90.96,Confiável
100000000920,2025-06-01,0.6,0.46,91.26,Confiável
100000000920,2025-07-01,0.3,0.85,92.15,Confiável
100000000920,2025-08-01,0.7,0.5,93.88,Confiável
100000000920,2025-09-01,1.8,0.07,89.08,Confiável
100000000920,2025-10-01,0.3,0.23,90.26,Confiável
100000000920,2025-11-01,0.8,0.79,93.25,Confiável
100000000920,2025-12-01,1.9,0.18,89.15,Confiável
100000000920,2026-01-01,1.0,0.01,89.27,Confiável
100000000920,2026-02-01,2.0,0.25,88.62,Confiável
100000000921,2025-03-01,3.0,4.35,65.01,Alto Risco
100000000921,2025-04-01,4.1,4.52,62.71,Alto Risco
100000000921,2025-05-01,4.0,1.12,64.86,Alto Risco
100000000921,2025-06-01,4.5,4.47,59.07,Alto Risco
100000000921,2025-07-01,3.6,1.71,63.37,Alto Risco
100000000921,2025-08-01,5.8,1.23,60.85,Alto Risco
100000000921,2025-09-01,5.3,2.31,58.6,Alto Risco
100000000921,2025-10-01,4.9,4.81,56.09,Alto Risco
100000000921,2025-11-01,3.6,3.56,62.85,Alto Risco
100000000921,2025-12-01,4.7,2.78,59.67,Alto Risco
100000000921,2026-01-01,5.7,2.48,60.31,Alto Risco
100000000921,2026-02-01,5.8,2.6,58.59,Alto Risco
100000000922,2025-03-01,0.7,0.26,90.75,Confiável
100000000922,2025-04-01,1.6,0.11,86.33,Confiável
100000000922,2025-05-01,0.9,0.76,86.93,Confiável
100000000922,2025-06-01,0.3,0.06,86.36,Confiável
100000000922,2025-07-01,1.0,0.22,88.76,Confiável
100000000922,2025-08-01,0.6,0.07,89.13,Confiável
100000000922,2025-09-01,1.2,0.44,84.84,Atenção
100000000922,2025-10-01,0.9,0.33,85.38,Confiável
100000000922,2025-11-01,1.7,0.65,80.95,Atenção
100000000922,2025-12-01,0.8,0.14,87.29,Confiável
100000000922,2026-01-01,0.5,0.61,87.73,Confiável
100000000922,2026-02-01,1.0,0.89,86.64,Confiável
100000000923,2025-03-01,4.5,4.1,60.34,Alto Risco
100000000923,2025-04-01,5.2,4.17,56.5,Alto Risco
100000000923,2025-05-01,5.2,4.95,54.97,Alto Risco
100000000923,2025-06-01,5.9,4.35,58.81,Alto Risco
100000000923,2025-07-01,5.8,1.87,64.73,Alto Risco
100000000923,2025-08-01,5.8,3.3,53.84,Alto Risco
100000000923,2025-09-01,5.8,1.05,58.99,Alto Risco
100000000923,2025-10-01,6.0,2.37,58.25,Alto Risco
100000000923,2025-11-01,3.3,4.03,60.87,Alto Risco
100000000923,2025-12-01,3.2,3.31,63.5,Alto Risco
100000000923,2026-01-01,4.3,4.59,58.32,Alto Risco
100000000923,2026-02-01,4.9,1.75,62.64,Alto Risco
100000000924,2025-03-01,4.8,3.08,58.64,Alto Risco
100000000924,2025-04-01,6.0,3.11,55.72,Alto Risco
100000000924,2025-05-01,3.8,3.26,62.43,Alto Risco
100000000924,2025-06-01,4.5,2.37,58.84,Alto Risco
100000000924,2025-07-01,4.9,4.98,55.11,Alto Risco
100000000924,2025-08-01,5.1,4.77,55.38,Alto Risco
100000000924,2025-09-01,3.1,1.74,66.0,Alto Risco
100000000924,2025-10-01,3.3,1.54,64.15,Alto Risco
100000000924,2025-11-01,4.2,2.37,61.63,Alto Risco
100000000924,2025-12-01,5.5,4.15,54.71,Alto Risco
100000000924,2026-01-01,4.9,3.04,60.88,Alto Risco
100000000924,2026-02-01,4.9,2.3,56.14,Alto Risco
100000000925,2025-03-01,1.6,0.54,87.74,Confiável
100000000925,2025-04-01,1.2,0.66,88.31,Confiável
100000000925,2025-05-01,1.1,0.25,90.15,Confiável
100000000925,2025-06-01,0.7,0.0,94.58,Confiável
100000000925,2025-07-01,0.1,0.14,91.11,Confiável
100000000925,2025-08-01,1.8,0.26,88.83,Confiável
100000000925,2025-09-01,1.0,0.18,87.57,Confiável
100000000925,2025-10-01,0.7,0.44,91.18,Confiável
100000000925,2025-11-01,1.4,0.12,92.24,Confiável
100000000925,2025-12-01,1.8,0.91,90.71,Confiável
100000000925,2026-01-01,0.7,0.6,90.9,Confiável
100000000925,2026-02-01,0.0,0.47,93.53,Confiável
100000000926,2025-03-01,0.7,0.67,83.67,Atenção
100000000926,2025-04-01,0.5,0.23,88.23,Confiável
100000000926,2025-05-01,0.9,0.13,89.62,Confiável
100000000926,2025-06-01,1.9,0.36,83.52,Atenção
100000000926,2025-07-01,1.9,0.44,81.2,Atenção
100000000926,2025-08-01,1.2,0.98,84.09,Atenção
100000000926,2025-09-01,0.2,0.93,86.73,Confiável
100000000926,2025-10-01,1.6,0.72,81.55,Atenção
100000000926,2025-11-01,0.7,0.13,87.25,Confiável
100000000926,2025-12-01,0.7,0.41,82.68,Atenção
100000000926,2026-01-01,0.3,0.23,87.26,Confiável
100000000926,2026-02-01,1.7,0.14,82.54,Atenção
100000000927,2025-03-01,1.1,0.92,86.45,Confiável
100000000927,2025-04-01,0.1,0.84,87.18,Confiável
100000000927,2025-05-01,1.0,0.72,84.57,Atenção
100000000927,2025-06-01,0.4,0.21,88.29,Confiável
100000000927,2025-07-01,0.0,0.1,89.53,Confiável
100000000927,2025-08-01,1.1,0.81,83.6,Atenção
100000000927,2025-09-01,1.2,0.61,85.12,Confiável
100000000927,2025-10-01,0.4,0.76,83.84,Atenção
100000000927,2025-11-01,1.4,0.95,85.31,Confiável
100000000927,2025-12-01,1.3,0.91,83.59,Atenção
100000000927,2026-01-01,1.8,0.87,82.87,Atenção
100000000927,2026-02-01,0.2,0.71,86.73,Confiável
100000000928,2025-03-01,1.5,0.51,81.89,Atenção
100000000928,2025-04-01,1.0,0.52,85.43,Confiável
100000000928,2025-05-01,1.0,0.85,81.36,Atenção
100000000928,2025-06-01,0.3,0.28,86.97,Confiável
100000000928,2025-07-01,0.0,0.93,85.1,Confiável
100000000928,2025-08-01,1.2,0.82,83.09,Atenção
100000000928,2025-09-01,0.9,0.47,86.08,Confiável
100000000928,2025-10-01,1.1,0.19,83.17,Atenção
100000000928,2025-11-01,0.7,0.12,86.05,Confiável
100000000928,2025-12-01,0.6,0.41,87.5,Confiável
100000000928,2026-01-01,1.8,0.66,83.91,Atenção
100000000928,2026-02-01,0.2,0.3,86.66,Confiável
100000000929,2025-03-01,0.0,0.45,88.76,Confiável
100000000929,2025-04-01,1.9,0.67,83.15,Atenção
100000000929,2025-05-01,0.8,0.65,84.42,Atenção
100000000929,2025-06-01,0.6,0.29,89.48,Confiável
100000000929,2025-07-01,0.3,0.58,87.08,Confiável
100000000929,2025-08-01,0.9,0.79,84.03,Atenção
100000000929,2025-09-01,1.7,0.26,85.15,Confiável
100000000929,2025-10-01,0.3,0.25,90.15,Confiável
100000000929,2025-11-01,0.1,0.12,90.22,Confiável
100000000929,2025-12-01,1.2,0.35,87.78,Confiável
100000000929,2026-01-01,1.1,0.55,85.33,Confiável
100000000929,2026-02-01,1.4,0.04,88.23,Confiável
100000000930,2025-03-01,1.5,0.18,88.39,Confiável
100000000930,2025-04-01,0.4,0.18,94.99,Confiável
100000000930,2025-05-01,1.2,0.25,89.3,Confiável
100000000930,2025-06-01,0.2,0.85,90.66,Confiável
100000000930,2025-07-01,1.7,0.95,88.67,Confiável
100000000930,2025-08-01,0.7,0.89,88.41,Confiável
100000000930,2025-09-01,0.9,0.67,90.04,Confiável
100000000930,2025-10-01,1.9,0.63,87.01,Confiável
100000000930,2025-11-01,1.5,0.15,89.87,Confiável
100000000930,2025-12-01,0.0,0.23,88.62,Confiável
100000000930,2026-01-01,1.3,0.41,86.49,Confiável
100000000930,2026-02-01,0.1,0.44,91.08,Confiável
100000000931,2025-03-01,1.3,0.74,83.35,Atenção
100000000931,2025-04-01,1.4,0.33,87.48,Confiável
100000000931,2025-05-01,0.4,0.54,89.76,Confiável
100000000931,2025-06-01,1.7,0.81,85.98,Confiável
100000000931,2025-07-01,1.4,0.16,84.53,Atenção
100000000931,2025-08-01,1.5,0.74,86.07,Confiável
100000000931,2025-09-01,1.9,0.08,86.39,Confiável
100000000931,2025-10-01,1.8,0.71,84.62,Atenção
100000000931,2025-11-01,1.0,0.94,88.83,Confiável
100000000931,2025-12-01,1.2,0.61,85.1,Confiável
100000000931,2026-01-01,2.0,0.87,83.48,Atenção
100000000931,2026-02-01,2.0,0.34,84.55,Atenção
100000000932,2025-03-01,4.3,4.5,59.6,Alto Risco
100000000932,2025-04-01,4.9,4.69,51.43,Alto Risco
100000000932,2025-05-01,5.6,4.62,49.4,Alto Risco
100000000932,2025-06-01,4.7,2.48,57.77,Alto Risco
100000000932,2025-07-01,4.6,2.44,54.97,Alto Risco
100000000932,2025-08-01,5.0,2.5,56.82,Alto Risco
100000000932,2025-09-01,5.2,1.08,55.86,Alto Risco
100000000932,2025-10-01,5.6,4.74,51.3,Alto Risco
100000000932,2025-11-01,5.6,1.3,59.31,Alto Risco
100000000932,2025-12-01,3.5,1.21,63.5,Alto Risco
100000000932,2026-01-01,4.1,2.82,61.07,Alto Risco
100000000932,2026-02-01,5.0,1.05,55.96,Alto Risco
100000000933,2025-03-01,14.9,17.25,40.0,Alto Risco
100000000933,2025-04-01,8.9,5.4,40.0,Alto Risco
100000000933,2025-05-01,10.0,7.51,40.0,Alto Risco
100000000933,2025-06-01,8.7,19.64,40.0,Alto Risco
100000000933,2025-07-01,9.8,12.7,40.0,Alto Risco
100000000933,2025-08-01,11.7,17.06,40.0,Alto Risco
100000000933,2025-09-01,14.7,14.58,40.0,Alto Risco
100000000933,2025-10-01,10.8,5.07,40.0,Alto Risco
100000000933,2025-11-01,7.7,19.57,40.0,Alto Risco
100000000933,2025-12-01,12.5,8.32,40.0,Alto Risco
100000000933,2026-01-01,14.7,8.84,40.0,Alto Risco
100000000933,2026-02-01,13.2,10.36,40.0,Alto Risco
100000000934,2025-03-01,1.4,0.25,88.71,Confiável
100000000934,2025-04-01,0.7,0.28,89.06,Confiável
100000000934,2025-05-01,0.4,0.71,89.45,Confiável
100000000934,2025-06-01,0.1,0.7,92.38,Confiável
100000000934,2025-07-01,0.6,0.92,89.36,Confiável
100000000934,2025-08-01,0.1,0.78,92.3,Confiável
100000000934,2025-09-01,1.2,0.04,87.76,Confiável
100000000934,2025-10-01,0.1,0.09,92.64,Confiável
100000000934,2025-11-01,0.7,0.35,91.56,Confiável
100000000934,2025-12-01,0.7,0.34,92.59,Confiável
100000000934,2026-01-01,1.8,0.61,86.56,Confiável
100000000934,2026-02-01,2.0,0.28,88.48,Confiável
100000000935,2025-03-01,0.3,0.66,84.32,Atenção
100000000935,2025-04-01,0.3,0.44,91.85,Confiável
100000000935,2025-05-01,0.4,0.08,88.79,Confiável
100000000935,2025-06-01,0.8,0.99,88.75,Confiável
100000000935,2025-07-01,1.3,0.31,86.99,Confiável
100000000935,2025-08-01,0.3,0.96,88.17,Confiável
100000000935,2025-09-01,1.9,0.29,89.14,Confiável
100000000935,2025-10-01,1.6,0.9,87.52,Confiável
100000000935,2025-11-01,1.6,0.68,84.73,Atenção
100000000935,2025-12-01,1.9,0.69,85.58,Confiável
100000000935,2026-01-01,1.7,0.36,85.48,Confiável
100000000935,2026-02-01,0.1,0.31,86.88,Confiável
100000000936,2025-03-01,1.6,0.3,87.57,Confiável
100000000936,2025-04-01,0.2,0.42,88.78,Confiável
100000000936,2025-05-01,1.3,0.45,85.42,Confiável
100000000936,2025-06-01,1.6,0.85,83.84,Atenção
100000000936,2025-07-01,1.6,0.52,83.58,Atenção
100000000936,2025-08-01,0.6,0.69,87.31,Confiável
100000000936,2025-09-01,0.7,0.21,87.67,Confiável
100000000936,2025-10-01,1.4,0.78,87.53,Confiável
100000000936,2025-11-01,1.9,0.66,82.05,Atenção
100000000936,2025-12-01,1.6,0.34,87.17,Confiável
100000000936,2026-01-01,0.7,0.32,89.23,Confiável
100000000936,2026-02-01,1.1,0.2,87.43,Confiável
100000000937,2025-03-01,1.5,0.34,85.63,Confiável
100000000937,2025-04-01,1.9,0.69,83.36,Atenção
100000000937,2025-05-01,0.6,0.4,91.79,Confiável
100000000937,2025-06-01,2.0,0.84,85.98,Confiável
100000000937,2025-07-01,0.1,0.06,92.15,Confiável
100000000937,2025-08-01,0.2,0.25,90.04,Confiável
100000000937,2025-09-01,1.1,0.85,87.91,Confiável
100000000937,2025-10-01,0.5,0.03,90.8,Confiável
100000000937,2025-11-01,0.4,0.2,88.97,Confiável
100000000937,2025-12-01,0.7,0.6,91.87,Confiável
100000000937,2026-01-01,1.3,0.13,89.22,Confiável
100000000937,2026-02-01,1.6,0.2,87.19,Confiável
100000000938,2025-03-01,7.5,18.33,40.0,Alto Risco
100000000938,2025-04-01,11.0,7.43,40.0,Alto Risco
100000000938,2025-05-01,11.1,17.69,40.0,Alto Risco
100000000938,2025-06-01,7.8,12.18,40.0,Alto Risco
100000000938,2025-07-01,7.9,8.08,40.0,Alto Risco
100000000938,2025-08-01,10.0,17.39,40.0,Alto Risco
100000000938,2025-09-01,9.8,5.56,40.0,Alto Risco
100000000938,2025-10-01,12.1,15.02,40.0,Alto Risco
100000000938,2025-11-01,9.0,7.58,40.0,Alto Risco
100000000938,2025-12-01,10.7,11.64,40.0,Alto Risco
100000000938,2026-01-01,8.0,5.08,40.0,Alto Risco
100000000938,2026-02-01,11.8,11.63,40.0,Alto Risco
100000000939,2025-03-01,1.7,0.26,87.24,Confiável
100000000939,2025-04-01,1.7,0.83,88.3,Confiável
100000000939,2025-05-01,0.4,0.56,95.35,Confiável
100000000939,2025-06-01,1.2,0.15,88.99,Confiável
100000000939,2025-07-01,1.2,0.66,86.41,Confiável
100000000939,2025-08-01,1.6,0.41,82.0,Atenção
100000000939,2025-09-01,1.8,0.77,84.11,Atenção
100000000939,2025-10-01,0.2,0.78,87.87,Confiável
100000000939,2025-11-01,0.9,0.55,87.27,Confiável
100000000939,2025-12-01,0.9,0.37,88.09,Confiável
100000000939,2026-01-01,0.5,0.15,91.39,Confiável
100000000939,2026-02-01,0.7,0.48,89.66,Confiável
100000000940,2025-03-01,1.3,0.88,88.28,Confiável
100000000940,2025-04-01,0.8,0.43,92.86,Confiável
100000000940,2025-05-01,1.6,0.95,87.47,Confiável
100000000940,2025-06-01,1.5,0.12,87.51,Confiável
100000000940,2025-07-01,1.6,0.79,86.26,Confiável
100000000940,2025-08-01,1.6,0.31,86.36,Confiável
100000000940,2025-09-01,0.9,0.76,87.36,Confiável
100000000940,2025-10-01,0.4,0.61,89.61,Confiável
100000000940,2025-11-01,1.2,0.38,86.82,Confiável
100000000940,2025-12-01,1.3,0.62,91.22,Confiável
100000000940,2026-01-01,0.2,0.57,90.17,Confiável
100000000940,2026-02-01,0.7,0.3,90.97,Confiável
100000000941,2025-03-01,0.1,0.81,91.68,Confiável
100000000941,2025-04-01,0.5,0.13,88.73,Confiável
100000000941,2025-05-01,0.3,0.75,88.56,Confiável
100000000941,2025-06-01,1.0,0.94,82.79,Atenção
100000000941,2025-07-01,1.8,0.21,85.73,Confiável
100000000941,2025-08-01,0.3,0.93,88.89,Confiável
100000000941,2025-09-01,1.3,0.41,85.72,Confiável
100000000941,2025-10-01,0.0,0.09,87.86,Confiável
100000000941,2025-11-01,1.4,0.95,86.52,Confiável
100000000941,2025-12-01,1.9,0.92,83.84,Atenção
100000000941,2026-01-01,0.9,0.82,86.73,Confiável
100000000941,2026-02-01,1.6,0.24,84.33,Atenção
100000000942,2025-03-01,1.9,0.57,82.38,Atenção
100000000942,2025-04-01,1.5,0.35,82.87,Atenção
100000000942,2025-05-01,0.3,0.16,92.88,Confiável
100000000942,2025-06-01,0.3,1.0,88.32,Confiável
100000000942,2025-07-01,1.2,0.83,82.78,Atenção
100000000942,2025-08-01,0.2,0.63,89.81,Confiável
100000000942,2025-09-01,1.4,0.65,86.46,Confiável
100000000942,2025-10-01,0.4,0.16,88.72,Confiável
100000000942,2025-11-01,0.1,0.27,89.91,Confiável
100000000942,2025-12-01,0.1,0.09,88.72,Confiável
100000000942,2026-01-01,0.7,0.5,84.87,Atenção
100000000942,2026-02-01,0.8,0.55,85.04,Confiável
100000000943,2025-03-01,1.7,0.48,88.05,Confiável
100000000943,2025-04-01,0.6,0.86,84.88,Atenção
100000000943,2025-05-01,1.4,0.1,86.36,Confiável
100000000943,2025-06-01,1.7,0.31,84.3,Atenção
100000000943,2025-07-01,1.5,0.09,85.36,Confiável
100000000943,2025-08-01,1.9,0.19,85.6,Confiável
100000000943,2025-09-01,0.3,0.44,92.36,Confiável
100000000943,2025-10-01,0.8,0.67,88.56,Confiável
100000000943,2025-11-01,0.2,0.77,88.29,Confiável
100000000943,2025-12-01,1.5,0.99,87.96,Confiável
100000000943,2026-01-01,1.4,0.81,87.03,Confiável
100000000943,2026-02-01,0.9,0.3,87.59,Confiável
100000000944,2025-03-01,3.7,3.18,59.32,Alto Risco
100000000944,2025-04-01,4.1,1.65,60.78,Alto Risco
100000000944,2025-05-01,3.2,4.34,64.95,Alto Risco
100000000944,2025-06-01,5.2,2.47,58.98,Alto Risco
100000000944,2025-07-01,3.6,2.97,62.94,Alto Risco
100000000944,2025-08-01,5.0,4.59,56.63,Alto Risco
100000000944,2025-09-01,3.3,4.47,59.91,Alto Risco
100000000944,2025-10-01,4.1,3.03,62.47,Alto Risco
100000000944,2025-11-01,5.6,3.64,54.19,Alto Risco
100000000944,2025-12-01,5.2,4.54,53.39,Alto Risco
100000000944,2026-01-01,5.9,1.25,61.55,Alto Risco
100000000944,2026-02-01,3.5,3.5,59.75,Alto Risco
100000000945,2025-03-01,0.4,0.85,90.8,Confiável
100000000945,2025-04-01,0.4,0.03,93.01,Confiável
100000000945,2025-05-01,1.9,0.5,89.93,Confiável
100000000945,2025-06-01,1.9,0.26,86.89,Confiável
100000000945,2025-07-01,1.2,0.25,89.48,Confiável
100000000945,2025-08-01,0.8,0.9,90.63,Confiável
100000000945,2025-09-01,1.6,0.7,91.01,Confiável
100000000945,2025-10-01,2.0,0.85,87.23,Confiável
100000000945,2025-11-01,1.2,0.76,87.05,Confiável
100000000945,2025-12-01,0.4,0.24,91.89,Confiável
100000000945,2026-01-01,1.7,0.37,87.37,Confiável
100000000945,2026-02-01,1.9,0.05,90.47,Confiável
100000000946,2025-03-01,1.5,0.75,83.18,Atenção
100000000946,2025-04-01,1.7,0.04,88.72,Confiável
100000000946,2025-05-01,0.7,0.27,89.68,Confiável
100000000946,2025-06-01,1.8,0.69,86.52,Confiável
100000000946,2025-07-01,0.5,0.87,91.8,Confiável
100000000946,2025-08-01,1.0,0.24,88.73,Confiável
100000000946,2025-09-01,0.8,0.83,87.99,Confiável
100000000946,2025-10-01,0.7,0.46,89.41,Confiável
100000000946,2025-11-01,0.0,0.67,94.48,Confiável
100000000946,2025-12-01,1.8,0.77,83.15,Atenção
100000000946,2026-01-01,0.6,0.22,93.69,Confiável
100000000946,2026-02-01,0.8,0.82,84.0,Atenção
100000000947,2025-03-01,0.3,0.34,92.08,Confiável
100000000947,2025-04-01,1.1,0.19,90.51,Confiável
100000000947,2025-05-01,1.2,0.06,89.19,Confiável
100000000947,2025-06-01,0.1,0.41,90.94,Confiável
100000000947,2025-07-01,1.2,0.61,85.98,Confiável
100000000947,2025-08-01,1.4,0.77,85.97,Confiável
100000000947,2025-09-01,1.0,0.06,93.65,Confiável
100000000947,2025-10-01,1.9,0.31,85.77,Confiável
100000000947,2025-11-01,0.3,0.35,94.15,Confiável
100000000947,2025-12-01,0.7,0.38,87.73,Confiável
100000000947,2026-01-01,1.1,0.15,89.31,Confiável
100000000947,2026-02-01,0.3,0.87,91.2,Confiável
100000000948,2025-03-01,10.7,19.81,40.0,Alto Risco
100000000948,2025-04-01,12.1,17.81,40.0,Alto Risco
100000000948,2025-05-01,11.9,6.36,40.0,Alto Risco
100000000948,2025-06-01,10.0,12.03,40.0,Alto Risco
100000000948,2025-07-01,7.1,8.47,40.0,Alto Risco
100000000948,2025-08-01,13.6,6.56,40.0,Alto Risco
100000000948,2025-09-01,14.5,9.71,40.0,Alto Risco
100000000948,2025-10-01,13.1,16.42,40.0,Alto Risco
100000000948,2025-11-01,7.9,12.32,40.0,Alto Risco
100000000948,2025-12-01,11.0,15.27,40.0,Alto Risco
100000000948,2026-01-01,12.6,16.22,40.0,Alto Risco
100000000948,2026-02-01,11.6,17.19,40.0,Alto Risco
100000000949,2025-03-01,3.6,3.25,57.27,Alto Risco
100000000949,2025-04-01,5.9,1.77,52.98,Alto Risco
100000000949,2025-05-01,4.7,4.71,51.15,Alto Risco
100000000949,2025-06-01,6.0,3.01,48.9,Alto Risco
100000000949,2025-07-01,3.8,4.37,54.06,Alto Risco
100000000949,2025-08-01,3.2,2.06,62.04,Alto Risco
100000000949,2025-09-01,5.6,4.92,50.29,Alto Risco
100000000949,2025-10-01,5.6,2.3,55.39,Alto Risco
100000000949,2025-11-01,3.4,1.1,58.65,Alto Risco
100000000949,2025-12-01,5.7,1.32,55.89,Alto Risco
100000000949,2026-01-01,3.9,2.93,60.27,Alto Risco
100000000949,2026-02-01,4.5,4.57,51.44,Alto Risco
100000000950,2025-03-01,0.5,0.91,85.72,Confiável
100000000950,2025-04-01,0.6,0.07,84.99,Atenção
100000000950,2025-05-01,0.6,0.8,88.04,Confiável
100000000950,2025-06-01,0.2,0.17,90.06,Confiável
100000000950,2025-07-01,0.9,0.6,86.88,Confiável
100000000950,2025-08-01,1.8,0.69,84.68,Atenção
100000000950,2025-09-01,0.2,0.73,90.01,Confiável
100000000950,2025-10-01,1.3,0.9,84.25,Atenção
100000000950,2025-11-01,0.1,0.61,89.76,Confiável
100000000950,2025-12-01,1.2,0.19,83.73,Atenção
100000000950,2026-01-01,0.7,0.62,86.14,Confiável
100000000950,2026-02-01,0.2,0.6,87.59,Confiável
100000000951,2025-03-01,1.3,0.76,84.2,Atenção
100000000951,2025-04-01,1.3,0.31,89.36,Confiável
100000000951,2025-05-01,1.6,0.0,82.89,Atenção
100000000951,2025-06-01,1.2,0.07,81.32,Atenção
100000000951,2025-07-01,1.5,0.8,83.07,Atenção
100000000951,2025-08-01,1.4,0.64,85.68,Confiável
100000000951,2025-09-01,0.1,0.4,87.6,Confiável
100000000951,2025-10-01,1.7,0.75,88.49,Confiável
100000000951,2025-11-01,0.6,0.14,89.03,Confiável
100000000951,2025-12-01,0.2,0.39,89.85,Confiável
100000000951,2026-01-01,1.7,0.83,86.58,Confiável
100000000951,2026-02-01,1.8,0.43,87.46,Confiável
100000000952,2025-03-01,0.9,0.29,89.93,Confiável
100000000952,2025-04-01,1.6,0.24,91.27,Confiável
100000000952,2025-05-01,0.9,0.28,92.95,Confiável
100000000952,2025-06-01,0.6,0.66,90.13,Confiável
100000000952,2025-07-01,0.8,0.2,96.17,Confiável
100000000952,2025-08-01,1.1,0.29,90.24,Confiável
